pc1,pc2,cluster,target
-1.1245097386445797,-1.8107983980632463,1,0
-0.9917874706568564,-2.3231874413593774,1,1
1.8873384786372869,-2.318666541541635,0,1
0.08705097259139126,-1.7533498012810103,0,1
0.8926275934877737,-1.055206756071525,0,1
-0.0056015145668539875,-0.772744213558731,0,1
1.660221308990029,-1.970411534664656,0,1
0.10684303675328037,-2.1700835716927283,0,1
-0.13315255661015338,-0.6312909555130908,0,1
1.3730566483529405,-2.132813994470882,0,1
0.25710920400180065,-0.9744499180411247,0,1
1.4194301396071498,-1.6125013663683414,0,1
0.7318461806257763,-0.8922778393485918,0,1
0.7431774325970376,-2.3763987063041965,0,1
0.3426699525019619,-0.7306327826703685,0,1
-1.0609346154901032,-1.3378918057789895,1,1
0.04612469678722792,-1.2740795690167475,0,1
0.9855714876167931,-1.7000440707595146,0,1
0.7961259592731412,-1.8891618221374522,0,1
0.7001740168686791,-2.096012509557799,0,1
2.200543068285244,-1.67205792693796,0,1
1.7589512384219372,-1.1699543349338553,0,1
1.7631774596351182,-2.6198933773835096,0,1
-0.5174433345098349,-1.4447596343788054,0,1
0.5419390642491528,-1.4087602245565893,0,0
0.17148326728642793,-2.3015026573030304,0,1
1.6436220052666615,-0.5815828023546056,0,1
0.6367802367906794,-2.176330345775024,0,1
0.5219891120469106,-1.258700806732861,0,1
1.8882371755849894,-0.7300626725421488,0,1
1.7904731984258964,-2.3845138055572486,0,0
0.09888913448824456,-1.892904907871263,0,1
2.8523337741940162,-1.5954154922964001,0,1
1.2679091890012095,-0.9467410715740113,0,1
-0.928283351491362,-0.3287582978073458,1,0
-0.07137423957573288,-1.711045617430983,0,1
0.8540470565853917,-1.3053298395252173,0,1
1.4966863866849187,-2.1356399386762965,0,1
0.7063005098976707,-2.1486343220987405,0,0
0.055282289724450435,-2.465622439368245,0,1
0.3328468529650151,-0.4354849655346225,0,1
0.3688836428828402,-1.4616941122782316,0,1
2.184155327889355,-2.3101730208360522,0,1
0.16833759882643606,-1.133368214121162,0,1
2.56686460978758,-1.1243901583350888,0,1
1.7496626282547854,-0.9865863092636704,0,1
-0.3227948626530711,-1.6832022406300786,0,1
1.5327862234681744,-0.11045899727979305,0,1
2.3525527918021107,-1.3079968544838332,0,1
1.9958249869575935,-1.831646239092518,0,1
3.091905139303982,-1.4172773682641435,0,1
0.05240402743760508,-1.9539050570840306,0,1
-0.045996844735552045,-1.2604097525573836,0,1
2.3530473643610295,-1.1680631372818726,0,1
1.7470084659918554,-0.30479690182219105,0,1
0.27914485627639024,-0.7499222293953108,0,1
0.9707936633726902,-2.0780001223527127,0,1
0.15757214323339816,-1.2579535995418432,0,1
1.4287505973184118,-1.2398323234307111,0,1
2.2987571770854833,-1.7064269279486877,0,1
0.1832096065546337,-0.7070311850459685,0,1
0.9519633085781269,-0.06660705236631213,0,1
2.707697546115679,-0.6126722824824785,0,1
2.5222929256289692,-1.7466430955958763,0,1
2.740452114708853,-1.0371992164333637,0,1
0.7230869167516089,-0.997285926725517,0,1
1.399751719802739,0.05807228731561245,0,1
1.6534460395435624,-1.3496144531055014,0,1
1.2040677861794271,-1.6049735253518786,0,1
2.5753239454625394,-2.4010966856266966,0,1
1.232951824821017,-0.705856529435821,0,1
2.3580977896318407,-1.4181617420341115,0,1
2.3293264842986936,-1.7234228930180908,0,1
2.816435441638035,-1.2564355204749773,0,1
1.5598829348743664,0.381724510626017,2,1
-1.6812125518917644,0.04913123203423028,1,1
2.273967500438401,-0.7147978913923174,0,1
-0.2936586277008962,0.9144031752770599,2,1
1.8368355851987297,-0.9811499902505885,0,1
2.8014714713036257,-1.6558643708312468,0,1
1.6374292838493347,-1.6819718528794192,0,1
2.6637364064937668,-0.8716046638147154,0,1
0.45330823321744557,-2.1173867400964728,0,1
0.8477239631896905,0.677066905397037,0,1
3.1977515490200505,-1.2197886237270825,0,1
1.363158731549538,0.6001190747446814,0,1
2.3583856312330775,-0.9084231193989762,0,1
1.4584189102702032,0.6603592743704881,0,1
0.5564822328267035,-1.3724133138948755,0,1
2.6371228462752514,-1.9710847200461337,0,1
2.3192832026991406,-2.071763770318291,0,1
2.089253345057513,-1.0594920064533424,0,1
0.475276980593811,-0.3394953086604038,0,0
1.7917622333140335,0.20814002462714187,2,1
1.4211182054964786,-1.003019002546739,0,1
3.1257464375068107,-1.1425346084643138,0,1
-0.5555551794620909,0.7445676554638981,1,1
1.7621443759229607,-0.6012880064992872,0,1
1.0433659477866357,-0.32344666001348876,0,1
0.9491434256212296,-1.1781122885535011,0,1
1.0421192082178552,-0.7450934831404435,0,1
2.57748886051374,-1.3482970854365643,0,1
2.6273826614728133,0.12025394896747088,2,1
2.3662660750257065,1.8817968009238626,2,0
-0.3737455809320152,1.2887614468584168,1,1
0.5531898828797225,0.423081359303862,0,1
